Sample,Length,Month,Year,RKM
451962,210,5,2014,6.05
451962,290,5,2014,6.05
451964,230,5,2014,6.06
451968,300,5,2014,6.31
451968,202,5,2014,6.31
451969,221,5,2014,6.31
451969,135,5,2014,6.31
451969,118,5,2014,6.31
451969,185,5,2014,6.31
451969,225,5,2014,6.31
451969,218,5,2014,6.31
451970,125,5,2014,6.31
451970,174,5,2014,6.31
451970,183,5,2014,6.31
451970,131,5,2014,6.31
451970,120,5,2014,6.31
451971,229,5,2014,6.35
451971,303,5,2014,6.35
451971,280,5,2014,6.35
451971,292,5,2014,6.35
451971,306,5,2014,6.35
451971,240,5,2014,6.35
451972,114,5,2014,6.35
451972,185,5,2014,6.35
451972,130,5,2014,6.35
451972,128,5,2014,6.35
451972,113,5,2014,6.35
451972,127,5,2014,6.35
451972,124,5,2014,6.35
451972,115,5,2014,6.35
451972,127,5,2014,6.35
451972,113,5,2014,6.35
451972,112,5,2014,6.35
451974,127,5,2014,6.38
451974,115,5,2014,6.38
451974,160,5,2014,6.38
451974,142,5,2014,6.38
451974,136,5,2014,6.38
451974,161,5,2014,6.38
451974,134,5,2014,6.38
451974,133,5,2014,6.38
451975,186,5,2014,6.57
451975,285,5,2014,6.57
451976,320,5,2014,6.61
451976,235,5,2014,6.61
451976,295,5,2014,6.61
451976,190,5,2014,6.61
451976,183,5,2014,6.61
451976,140,5,2014,6.61
451976,140,5,2014,6.61
451976,174,5,2014,6.61
451976,190,5,2014,6.61
451976,110,5,2014,6.61
451976,120,5,2014,6.61
451976,288,5,2014,6.61
451976,315,5,2014,6.61
451976,200,5,2014,6.61
451976,295,5,2014,6.61
451976,277,5,2014,6.61
451976,280,5,2014,6.61
451976,275,5,2014,6.61
451976,269,5,2014,6.61
451976,130,5,2014,6.61
451977,125,5,2014,6.61
451978,365,5,2014,6.61
451978,186,5,2014,6.61
451978,172,5,2014,6.61
451978,171,5,2014,6.61
451978,120,5,2014,6.61
451978,121,5,2014,6.61
451979,130,5,2014,6.62
451979,280,5,2014,6.62
451979,300,5,2014,6.62
451979,280,5,2014,6.62
451979,275,5,2014,6.62
451979,245,5,2014,6.62
451979,223,5,2014,6.62
451979,141,5,2014,6.62
451979,190,5,2014,6.62
451979,140,5,2014,6.62
451979,195,5,2014,6.62
451979,193,5,2014,6.62
451979,240,5,2014,6.62
451982,33,5,2014,6.78
451983,125,5,2014,6.78
451983,37,5,2014,6.78
451983,32,5,2014,6.78
451985,240,5,2014,6.85
451985,125,5,2014,6.85
451986,230,5,2014,6.85
451986,290,5,2014,6.85
451986,196,5,2014,6.85
451986,115,5,2014,6.85
451987,116,5,2014,7.06
451987,335,5,2014,7.06
451987,230,5,2014,7.06
451987,170,5,2014,7.06
451987,215,5,2014,7.06
451987,200,5,2014,7.06
451987,204,5,2014,7.06
451987,185,5,2014,7.06
451987,220,5,2014,7.06
451987,120,5,2014,7.06
451988,273,5,2014,7.06
451988,330,5,2014,7.06
451988,207,5,2014,7.06
451988,120,5,2014,7.06
451988,140,5,2014,7.06
451988,121,5,2014,7.06
451988,113,5,2014,7.06
451989,305,5,2014,7.58
451989,260,5,2014,7.58
451989,295,5,2014,7.58
451989,180,5,2014,7.58
451989,310,5,2014,7.58
451989,315,5,2014,7.58
451989,301,5,2014,7.58
451989,340,5,2014,7.58
451989,305,5,2014,7.58
451989,270,5,2014,7.58
451989,275,5,2014,7.58
451989,290,5,2014,7.58
451989,111,5,2014,7.58
451989,247,5,2014,7.58
451989,207,5,2014,7.58
451990,272,5,2014,7.58
451990,203,5,2014,7.58
451992,120,5,2014,7.59
451995,180,5,2014,7.61
451995,238,5,2014,7.61
451995,121,5,2014,7.61
451995,140,5,2014,7.61
451995,130,5,2014,7.61
451995,110,5,2014,7.61
451995,115,5,2014,7.61
451995,103,5,2014,7.61
451997,197,5,2014,5
451999,251,5,2014,5.03
451999,230,5,2014,5.03
451999,137,5,2014,5.03
452000,275,5,2014,4.96
452000,265,5,2014,4.96
452000,150,5,2014,4.96
452000,177,5,2014,4.96
452000,258,5,2014,4.96
452000,170,5,2014,4.96
452000,120,5,2014,4.96
452000,133,5,2014,4.96
452000,116,5,2014,4.96
452000,95,5,2014,4.96
452000,142,5,2014,4.96
452000,127,5,2014,4.96
452000,114,5,2014,4.96
452000,113,5,2014,4.96
452000,125,5,2014,4.96
452000,115,5,2014,4.96
452000,98,5,2014,4.96
452001,113,5,2014,4.96
452001,115,5,2014,4.96
452001,118,5,2014,4.96
452001,113,5,2014,4.96
452001,108,5,2014,4.96
452001,107,5,2014,4.96
452003,199,5,2014,5.73
452003,135,5,2014,5.73
452003,124,5,2014,5.73
452007,292,5,2014,5.75
452007,105,5,2014,5.75
452008,206,5,2014,5.78
452008,110,5,2014,5.78
452009,120,5,2014,5.76
452009,115,5,2014,5.76
452009,98,5,2014,5.76
452009,119,5,2014,5.76
452009,132,5,2014,5.76
452009,125,5,2014,5.76
452011,106,5,2014,5.99
452012,290,5,2014,5.99
452012,208,5,2014,5.99
452012,270,5,2014,5.99
452012,117,5,2014,5.99
452014,322,5,2014,6.04
452016,339,5,2014,6.05
452016,307,5,2014,6.05
452016,190,5,2014,6.05
452016,105,5,2014,6.05
452017,124,5,2014,6.07
452018,143,5,2014,6.15
452019,134,5,2014,6.15
452020,115,5,2014,6.15
452022,309,5,2014,6.29
452022,120,5,2014,6.29
452022,137,5,2014,6.29
452022,125,5,2014,6.29
452022,125,5,2014,6.29
452024,182,5,2014,6.38
452024,145,5,2014,6.38
452024,196,5,2014,6.38
452025,305,5,2014,6.43
452025,300,5,2014,6.43
452025,195,5,2014,6.43
452025,190,5,2014,6.43
452025,191,5,2014,6.43
452025,221,5,2014,6.43
452025,184,5,2014,6.43
452025,121,5,2014,6.43
452026,120,5,2014,6.49
452026,145,5,2014,6.49
452026,121,5,2014,6.49
452026,123,5,2014,6.49
452027,178,5,2014,6.49
452027,35,5,2014,6.49
452027,344,5,2014,6.49
452027,285,5,2014,6.49
452027,280,5,2014,6.49
452027,234,5,2014,6.49
452028,37,5,2014,6.49
452028,125,5,2014,6.49
452029,285,5,2014,6.57
452029,273,5,2014,6.57
452029,250,5,2014,6.57
452029,296,5,2014,6.57
452029,244,5,2014,6.57
452029,230,5,2014,6.57
452029,280,5,2014,6.57
452029,173,5,2014,6.57
452029,171,5,2014,6.57
452029,170,5,2014,6.57
452029,130,5,2014,6.57
452029,130,5,2014,6.57
452029,120,5,2014,6.57
452029,120,5,2014,6.57
452029,133,5,2014,6.57
452030,290,5,2014,6.57
452030,125,5,2014,6.57
452032,300,5,2014,6.7
452033,320,5,2014,6.68
452033,294,5,2014,6.68
452033,245,5,2014,6.68
452033,300,5,2014,6.68
452033,242,5,2014,6.68
452033,190,5,2014,6.68
452033,240,5,2014,6.68
452033,223,5,2014,6.68
452033,195,5,2014,6.68
452033,200,5,2014,6.68
452033,235,5,2014,6.68
452033,125,5,2014,6.68
452033,122,5,2014,6.68
452033,130,5,2014,6.68
452033,141,5,2014,6.68
452033,111,5,2014,6.68
452033,280,5,2014,6.68
452033,275,5,2014,6.68
452033,284,5,2014,6.68
452033,282,5,2014,6.68
452033,272,5,2014,6.68
452033,235,5,2014,6.68
452033,300,5,2014,6.68
452033,265,5,2014,6.68
452033,300,5,2014,6.68
452033,266,5,2014,6.68
452034,144,5,2014,6.75
452035,170,5,2014,6.75
452036,33,5,2014,6.75
452036,34,5,2014,6.75
452037,210,5,2014,6.78
452038,270,5,2014,7.06
452038,210,5,2014,7.06
452038,203,5,2014,7.06
452038,195,5,2014,7.06
452039,295,5,2014,7.08
452039,221,5,2014,7.08
452039,336,5,2014,7.08
452039,261,5,2014,7.08
452039,336,5,2014,7.08
452039,270,5,2014,7.08
452039,255,5,2014,7.08
452039,180,5,2014,7.08
452039,135,5,2014,7.08
452039,145,5,2014,7.08
452039,130,5,2014,7.08
452040,124,5,2014,7.08
452041,190,5,2014,7.08
452041,103,5,2014,7.08
452042,290,5,2014,7.57
452043,130,5,2014,7.57
452043,133,5,2014,7.57
452043,122,5,2014,7.57
452043,100,5,2014,7.57
452043,120,5,2014,7.57
452044,288,5,2014,7.57
452044,283,5,2014,7.57
452044,191,5,2014,7.57
452048,113,5,2014,7.7
452049,210,5,2014,7.7
452053,270,5,2014,7.82
452053,155,5,2014,7.82
452053,183,5,2014,7.82
452054,120,5,2014,7.82
452056,345,5,2014,7.87
452056,265,5,2014,7.87
452056,375,5,2014,7.87
452056,280,5,2014,7.87
452056,335,5,2014,7.87
452056,293,5,2014,7.87
452056,250,5,2014,7.87
452056,322,5,2014,7.87
452056,320,5,2014,7.87
452056,290,5,2014,7.87
452056,282,5,2014,7.87
452056,190,5,2014,7.87
452056,345,5,2014,7.87
452056,285,5,2014,7.87
452056,270,5,2014,7.87
452056,265,5,2014,7.87
452056,251,5,2014,7.87
452056,286,5,2014,7.87
452056,216,5,2014,7.87
452056,236,5,2014,7.87
452056,290,5,2014,7.87
452056,290,5,2014,7.87
452056,295,5,2014,7.87
452056,195,5,2014,7.87
452056,219,5,2014,7.87
452056,290,5,2014,7.87
452056,270,5,2014,7.87
452056,220,5,2014,7.87
452056,290,5,2014,7.87
452056,315,5,2014,7.87
452056,227,5,2014,7.87
452056,290,5,2014,7.87
452056,280,5,2014,7.87
452056,291,5,2014,7.87
452056,190,5,2014,7.87
452056,270,5,2014,7.87
452056,305,5,2014,7.87
452056,285,5,2014,7.87
452056,180,5,2014,7.87
452056,190,5,2014,7.87
452056,174,5,2014,7.87
452057,300,5,2014,7.87
452057,294,5,2014,7.87
452057,320,5,2014,7.87
452057,341,5,2014,7.87
452057,115,5,2014,7.87
452057,125,5,2014,7.87
452058,290,5,2014,7.87
452058,276,5,2014,7.87
452058,215,5,2014,7.87
452058,150,5,2014,7.87
452059,320,5,2014,8.07
452059,194,5,2014,8.07
452059,180,5,2014,8.07
452059,187,5,2014,8.07
452060,260,5,2014,8.07
452060,306,5,2014,8.07
452060,255,5,2014,8.07
452060,237,5,2014,8.07
452060,240,5,2014,8.07
452060,185,5,2014,8.07
452060,210,5,2014,8.07
452060,195,5,2014,8.07
452060,165,5,2014,8.07
452061,317,5,2014,8.17
452061,253,5,2014,8.17
452061,165,5,2014,8.17
452061,150,5,2014,8.17
452062,328,5,2014,8.17
452062,100,5,2014,8.17
452062,238,5,2014,8.17
452062,137,5,2014,8.17
452062,180,5,2014,8.17
452062,260,5,2014,8.17
452062,145,5,2014,8.17
452062,132,5,2014,8.17
452062,135,5,2014,8.17
452063,295,5,2014,8.17
452063,203,5,2014,8.17
452063,145,5,2014,8.17
452063,130,5,2014,8.17
452064,270,5,2014,8.2
452064,260,5,2014,8.2
452064,282,5,2014,8.2
452064,210,5,2014,8.2
452064,235,5,2014,8.2
452064,295,5,2014,8.2
452064,241,5,2014,8.2
452064,255,5,2014,8.2
452064,306,5,2014,8.2
452064,310,5,2014,8.2
452064,295,5,2014,8.2
452064,276,5,2014,8.2
452064,265,5,2014,8.2
452064,280,5,2014,8.2
452065,185,5,2014,8.2
452065,108,5,2014,8.2
452066,218,5,2014,8.42
452066,295,5,2014,8.42
452066,151,5,2014,8.42
452066,205,5,2014,8.42
452066,140,5,2014,8.42
452066,139,5,2014,8.42
452066,132,5,2014,8.42
452067,260,5,2014,8.42
452067,324,5,2014,8.42
452067,190,5,2014,8.42
452067,175,5,2014,8.42
452068,150,5,2014,8.42
452069,205,5,2014,8.47
452069,180,5,2014,8.47
452069,140,5,2014,8.47
452069,166,5,2014,8.47
452072,203,5,2014,8.5
452073,110,5,2014,8.68
452075,270,5,2014,9.44
452075,130,5,2014,9.44
452076,40,5,2014,9.44
452076,35,5,2014,9.44
452077,275,5,2014,8.87
452077,205,5,2014,8.87
452077,136,5,2014,8.87
452077,176,5,2014,8.87
452077,120,5,2014,8.87
452078,281,5,2014,8.82
452078,295,5,2014,8.82
452078,273,5,2014,8.82
452078,225,5,2014,8.82
452078,299,5,2014,8.82
452078,200,5,2014,8.82
452078,272,5,2014,8.82
452078,290,5,2014,8.82
452078,315,5,2014,8.82
452078,300,5,2014,8.82
452078,290,5,2014,8.82
452078,195,5,2014,8.82
452079,300,5,2014,8.82
452079,295,5,2014,8.82
452079,275,5,2014,8.82
452079,270,5,2014,8.82
452080,220,5,2014,9.25
452080,120,5,2014,9.25
452081,205,5,2014,9.25
452081,140,5,2014,9.25
452081,120,5,2014,9.25
452082,167,5,2014,9.28
452082,140,5,2014,9.28
452082,136,5,2014,9.28
452082,140,5,2014,9.28
452082,184,5,2014,9.28
452082,150,5,2014,9.28
452082,168,5,2014,9.28
452082,140,5,2014,9.28
452082,150,5,2014,9.28
452082,130,5,2014,9.28
452082,101,5,2014,9.28
452082,130,5,2014,9.28
452083,309,5,2014,9.28
452083,300,5,2014,9.28
452083,335,5,2014,9.28
452083,227,5,2014,9.28
452083,170,5,2014,9.28
452083,240,5,2014,9.28
452083,170,5,2014,9.28
452083,190,5,2014,9.28
452083,208,5,2014,9.28
452083,190,5,2014,9.28
452083,139,5,2014,9.28
452083,122,5,2014,9.28
452083,135,5,2014,9.28
452083,184,5,2014,9.28
452083,125,5,2014,9.28
452083,125,5,2014,9.28
452084,125,5,2014,9.28
452084,165,5,2014,9.28
452084,140,5,2014,9.28
452084,145,5,2014,9.28
452085,266,5,2014,9.33
452087,260,5,2014,9.55
452088,210,5,2014,9.55
452088,223,5,2014,9.55
452088,133,5,2014,9.55
452088,120,5,2014,9.55
452089,181,5,2014,9.55
452090,280,5,2014,13.58
452090,230,5,2014,13.58
452095,280,5,2014,13.67
452095,280,5,2014,13.67
452096,292,5,2014,13.67
452096,296,5,2014,13.67
452096,306,5,2014,13.67
452096,422,5,2014,13.67
452096,243,5,2014,13.67
452101,322,5,2014,13.86
452104,280,5,2014,13.87
452104,238,5,2014,13.87
452104,256,5,2014,13.87
452104,375,5,2014,13.87
452104,280,5,2014,13.87
452105,245,5,2014,13.87
452105,272,5,2014,13.87
452105,296,5,2014,13.87
452105,282,5,2014,13.87
452105,285,5,2014,13.87
452105,269,5,2014,13.87
452105,271,5,2014,13.87
452105,219,5,2014,13.87
452105,285,5,2014,13.87
452105,228,5,2014,13.87
452105,257,5,2014,13.87
452105,281,5,2014,13.87
452105,284,5,2014,13.87
452105,257,5,2014,13.87
452105,269,5,2014,13.87
452105,251,5,2014,13.87
452105,258,5,2014,13.87
452105,260,5,2014,13.87
452105,225,5,2014,13.87
452105,257,5,2014,13.87
452105,232,5,2014,13.87
452105,330,5,2014,13.87
452105,303,5,2014,13.87
452105,285,5,2014,13.87
452105,267,5,2014,13.87
452105,270,5,2014,13.87
452105,306,5,2014,13.87
452105,372,5,2014,13.87
452106,399,5,2014,13.95
452108,255,5,2014,7.97
452108,194,5,2014,7.97
452108,190,5,2014,7.97
452108,182,5,2014,7.97
452108,145,5,2014,7.97
452108,183,5,2014,7.97
452108,218,5,2014,7.97
452108,220,5,2014,7.97
452108,136,5,2014,7.97
452108,170,5,2014,7.97
452108,145,5,2014,7.97
452108,170,5,2014,7.97
452108,196,5,2014,7.97
452108,122,5,2014,7.97
452108,127,5,2014,7.97
452108,180,5,2014,7.97
452108,129,5,2014,7.97
452108,116,5,2014,7.97
452108,190,5,2014,7.97
452109,140,5,2014,7.97
452109,183,5,2014,7.97
452109,145,5,2014,7.97
452109,175,5,2014,7.97
452109,105,5,2014,7.97
452110,286,5,2014,7.98
452110,303,5,2014,7.98
452110,299,5,2014,7.98
452110,291,5,2014,7.98
452110,202,5,2014,7.98
452110,275,5,2014,7.98
452110,205,5,2014,7.98
452110,240,5,2014,7.98
452110,180,5,2014,7.98
452110,215,5,2014,7.98
452110,240,5,2014,7.98
452110,275,5,2014,7.98
452110,190,5,2014,7.98
452110,290,5,2014,7.98
452110,225,5,2014,7.98
452110,210,5,2014,7.98
452110,200,5,2014,7.98
452110,210,5,2014,7.98
452110,180,5,2014,7.98
452110,190,5,2014,7.98
452110,265,5,2014,7.98
452110,174,5,2014,7.98
452110,200,5,2014,7.98
452110,165,5,2014,7.98
452110,185,5,2014,7.98
452110,210,5,2014,7.98
452110,200,5,2014,7.98
452110,190,5,2014,7.98
452110,200,5,2014,7.98
452110,165,5,2014,7.98
452110,137,5,2014,7.98
452110,145,5,2014,7.98
452110,211,5,2014,7.98
452110,205,5,2014,7.98
452110,266,5,2014,7.98
452110,220,5,2014,7.98
452110,225,5,2014,7.98
452110,214,5,2014,7.98
452110,235,5,2014,7.98
452110,190,5,2014,7.98
452110,245,5,2014,7.98
452110,255,5,2014,7.98
452110,200,5,2014,7.98
452110,280,5,2014,7.98
452110,265,5,2014,7.98
452110,185,5,2014,7.98
452110,202,5,2014,7.98
452110,210,5,2014,7.98
452110,225,5,2014,7.98
452110,170,5,2014,7.98
452110,180,5,2014,7.98
452110,173,5,2014,7.98
452110,200,5,2014,7.98
452110,190,5,2014,7.98
452110,190,5,2014,7.98
452110,170,5,2014,7.98
452110,170,5,2014,7.98
452110,180,5,2014,7.98
452110,200,5,2014,7.98
452110,290,5,2014,7.98
452110,335,5,2014,7.98
452110,290,5,2014,7.98
452110,270,5,2014,7.98
452110,320,5,2014,7.98
452110,271,5,2014,7.98
452110,215,5,2014,7.98
452110,210,5,2014,7.98
452111,155,5,2014,7.98
452113,310,5,2014,8.07
452113,275,5,2014,8.07
452113,282,5,2014,8.07
452113,288,5,2014,8.07
452113,270,5,2014,8.07
452113,205,5,2014,8.07
452113,195,5,2014,8.07
452113,244,5,2014,8.07
452113,130,5,2014,8.07
452114,267,5,2014,8.2
452114,266,5,2014,8.2
452114,255,5,2014,8.2
452114,300,5,2014,8.2
452116,124,5,2014,8.23
452116,55,5,2014,8.23
452117,325,5,2014,8.22
452117,291,5,2014,8.22
452117,299,5,2014,8.22
452117,295,5,2014,8.22
452117,243,5,2014,8.22
452117,245,5,2014,8.22
452117,190,5,2014,8.22
452117,182,5,2014,8.22
452117,280,5,2014,8.22
452117,322,5,2014,8.22
452117,303,5,2014,8.22
452117,290,5,2014,8.22
452117,210,5,2014,8.22
452117,211,5,2014,8.22
452117,170,5,2014,8.22
452117,180,5,2014,8.22
452117,160,5,2014,8.22
452117,215,5,2014,8.22
452117,220,5,2014,8.22
452117,165,5,2014,8.22
452117,195,5,2014,8.22
452117,135,5,2014,8.22
452117,190,5,2014,8.22
452117,180,5,2014,8.22
452117,195,5,2014,8.22
452117,320,5,2014,8.22
452117,245,5,2014,8.22
452117,265,5,2014,8.22
452117,315,5,2014,8.22
452117,260,5,2014,8.22
452117,265,5,2014,8.22
452117,184,5,2014,8.22
452117,255,5,2014,8.22
452117,275,5,2014,8.22
452117,296,5,2014,8.22
452117,275,5,2014,8.22
452117,235,5,2014,8.22
452117,280,5,2014,8.22
452117,205,5,2014,8.22
452117,180,5,2014,8.22
452117,204,5,2014,8.22
452120,180,5,2014,8.37
452121,290,5,2014,8.45
452121,306,5,2014,8.45
452121,320,5,2014,8.45
452121,225,5,2014,8.45
452121,170,5,2014,8.45
452121,260,5,2014,8.45
452121,181,5,2014,8.45
452121,306,5,2014,8.45
452121,318,5,2014,8.45
452121,205,5,2014,8.45
452121,225,5,2014,8.45
452121,250,5,2014,8.45
452122,125,5,2014,8.45
452123,276,5,2014,8.64
452123,200,5,2014,8.64
452123,193,5,2014,8.64
452123,140,5,2014,8.64
452123,190,5,2014,8.64
452123,176,5,2014,8.64
452123,150,5,2014,8.64
452123,125,5,2014,8.64
452123,121,5,2014,8.64
452123,136,5,2014,8.64
452124,225,5,2014,8.64
452124,255,5,2014,8.64
452124,150,5,2014,8.64
452124,130,5,2014,8.64
452124,126,5,2014,8.64
452124,136,5,2014,8.64
452126,180,5,2014,8.68
452126,190,5,2014,8.68
452126,125,5,2014,8.68
452126,140,5,2014,8.68
452126,139,5,2014,8.68
452126,130,5,2014,8.68
452127,180,5,2014,8.68
452128,232,5,2014,9.03
452128,184,5,2014,9.03
452128,185,5,2014,9.03
452128,142,5,2014,9.03
452128,191,5,2014,9.03
452129,305,5,2014,8.89
452130,262,5,2014,9.12
452130,200,5,2014,9.12
452130,190,5,2014,9.12
452130,240,5,2014,9.12
452130,254,5,2014,9.12
452130,265,5,2014,9.12
452130,254,5,2014,9.12
452130,206,5,2014,9.12
452130,230,5,2014,9.12
452130,185,5,2014,9.12
452130,220,5,2014,9.12
452130,209,5,2014,9.12
452130,215,5,2014,9.12
452130,182,5,2014,9.12
452130,180,5,2014,9.12
452130,190,5,2014,9.12
452130,340,5,2014,9.12
452130,300,5,2014,9.12
452130,333,5,2014,9.12
452130,280,5,2014,9.12
452130,280,5,2014,9.12
452130,222,5,2014,9.12
452130,238,5,2014,9.12
452130,207,5,2014,9.12
452130,270,5,2014,9.12
452130,150,5,2014,9.12
452131,300,5,2014,9.05
452131,193,5,2014,9.05
452131,155,5,2014,9.05
452132,30,5,2014,9.05
452133,185,5,2014,9.05
452133,135,5,2014,9.05
452134,322,5,2014,9.25
452134,283,5,2014,9.25
452134,340,5,2014,9.25
452134,273,5,2014,9.25
452134,250,5,2014,9.25
452134,279,5,2014,9.25
452134,149,5,2014,9.25
452134,185,5,2014,9.25
452135,257,5,2014,9.33
452135,232,5,2014,9.33
452135,203,5,2014,9.33
452135,204,5,2014,9.33
452139,195,5,2014,9.4
452141,136,5,2014,9.4
452142,164,5,2014,13.63
452149,280,5,2014,13.73
452162,342,5,2014,14.02
452162,317,5,2014,14.02
452162,287,5,2014,14.02
452162,335,5,2014,14.02
452162,297,5,2014,14.02
452162,262,5,2014,14.02
452162,322,5,2014,14.02
452163,283,5,2014,14.02
452163,343,5,2014,14.02
452163,262,5,2014,14.02
452163,301,5,2014,14.02
452163,291,5,2014,14.02
452163,255,5,2014,14.02
452163,290,5,2014,14.02
452163,266,5,2014,14.02
452163,164,5,2014,14.02
452163,335,5,2014,14.02
452164,283,5,2014,14.05
452164,262,5,2014,14.05
452164,257,5,2014,14.05
452164,298,5,2014,14.05
452164,273,5,2014,14.05
452164,145,5,2014,14.05
452170,139,5,2014,16.36
452170,136,5,2014,16.36
452170,150,5,2014,16.36
452170,133,5,2014,16.36
452170,138,5,2014,16.36
452170,154,5,2014,16.36
452170,142,5,2014,16.36
452170,128,5,2014,16.36
452170,139,5,2014,16.36
452170,127,5,2014,16.36
452170,135,5,2014,16.36
452170,125,5,2014,16.36
452172,136,5,2014,16.36
452173,265,5,2014,16.48
452175,145,5,2014,16.48
452176,142,5,2014,16.57
452178,246,5,2014,16.87
452179,129,5,2014,16.87
452181,158,5,2014,16.89
452181,131,5,2014,16.89
452181,137,5,2014,16.89
452182,125,5,2014,16.89
452182,140,5,2014,16.89
452183,245,5,2014,16.89
452185,133,5,2014,17.02
452191,155,5,2014,13.55
452191,151,5,2014,13.55
452192,170,5,2014,13.55
452192,153,5,2014,13.55
452192,223,5,2014,13.55
452192,151,5,2014,13.55
452192,157,5,2014,13.55
452194,140,5,2014,13.48
452194,260,5,2014,13.48
452194,163,5,2014,13.48
452196,270,5,2014,13.48
452198,35,5,2014,12.27
452198,35,5,2014,12.27
452198,37,5,2014,12.27
452198,40,5,2014,12.27
452199,258,5,2014,12.24
452199,270,5,2014,12.24
452199,301,5,2014,12.24
452199,266,5,2014,12.24
452199,266,5,2014,12.24
452199,280,5,2014,12.24
452199,335,5,2014,12.24
452199,220,5,2014,12.24
452199,205,5,2014,12.24
452199,225,5,2014,12.24
452199,258,5,2014,12.24
452199,186,5,2014,12.24
452199,240,5,2014,12.24
452199,166,5,2014,12.24
452199,210,5,2014,12.24
452199,166,5,2014,12.24
452199,196,5,2014,12.24
452199,226,5,2014,12.24
452199,282,5,2014,12.24
452199,278,5,2014,12.24
452199,270,5,2014,12.24
452199,332,5,2014,12.24
452199,246,5,2014,12.24
452199,236,5,2014,12.24
452199,300,5,2014,12.24
452199,290,5,2014,12.24
452199,236,5,2014,12.24
452199,265,5,2014,12.24
452199,245,5,2014,12.24
452199,228,5,2014,12.24
452200,267,5,2014,12.24
452200,240,5,2014,12.24
452200,325,5,2014,12.24
452200,180,5,2014,12.24
452200,318,5,2014,12.24
452200,210,5,2014,12.24
452200,210,5,2014,12.24
452200,290,5,2014,12.24
452200,242,5,2014,12.24
452200,234,5,2014,12.24
452200,166,5,2014,12.24
452200,168,5,2014,12.24
452200,180,5,2014,12.24
452200,162,5,2014,12.24
452200,175,5,2014,12.24
452201,305,5,2014,12.24
452202,246,5,2014,12.12
452202,140,5,2014,12.12
452202,146,5,2014,12.12
452202,126,5,2014,12.12
452202,325,5,2014,12.12
452202,295,5,2014,12.12
452202,236,5,2014,12.12
452202,205,5,2014,12.12
452202,185,5,2014,12.12
452202,185,5,2014,12.12
452202,184,5,2014,12.12
452202,195,5,2014,12.12
452202,178,5,2014,12.12
452202,136,5,2014,12.12
452202,144,5,2014,12.12
452202,139,5,2014,12.12
452202,145,5,2014,12.12
452203,315,5,2014,12.12
452203,260,5,2014,12.12
452203,186,5,2014,12.12
452203,164,5,2014,12.12
452203,177,5,2014,12.12
452204,187,5,2014,12.13
452204,150,5,2014,12.13
452205,195,5,2014,11.96
452205,210,5,2014,11.96
452205,162,5,2014,11.96
452205,126,5,2014,11.96
452206,249,5,2014,11.97
452206,175,5,2014,11.97
452206,188,5,2014,11.97
452207,250,5,2014,11.93
452209,185,5,2014,11.93
452209,220,5,2014,11.93
452209,265,5,2014,11.93
452209,176,5,2014,11.93
452209,230,5,2014,11.93
452209,254,5,2014,11.93
452209,196,5,2014,11.93
452209,322,5,2014,11.93
452209,297,5,2014,11.93
452210,280,5,2014,11.89
452210,286,5,2014,11.89
452210,252,5,2014,11.89
452210,267,5,2014,11.89
452210,173,5,2014,11.89
452210,140,5,2014,11.89
452210,140,5,2014,11.89
452211,246,5,2014,11.89
452211,173,5,2014,11.89
452212,290,5,2014,11.67
452212,265,5,2014,11.67
452212,231,5,2014,11.67
452212,301,5,2014,11.67
452212,245,5,2014,11.67
452212,227,5,2014,11.67
452212,260,5,2014,11.67
452212,187,5,2014,11.67
452212,185,5,2014,11.67
452212,132,5,2014,11.67
452212,125,5,2014,11.67
452212,185,5,2014,11.67
452212,185,5,2014,11.67
452212,339,5,2014,11.67
452212,276,5,2014,11.67
452212,281,5,2014,11.67
452212,254,5,2014,11.67
452212,315,5,2014,11.67
452212,126,5,2014,11.67
452212,140,5,2014,11.67
452212,120,5,2014,11.67
452212,134,5,2014,11.67
452212,144,5,2014,11.67
452212,135,5,2014,11.67
452212,125,5,2014,11.67
452212,140,5,2014,11.67
452213,335,5,2014,11.67
452213,292,5,2014,11.67
452213,253,5,2014,11.67
452213,127,5,2014,11.67
452214,260,5,2014,11.67
452214,176,5,2014,11.67
452214,190,5,2014,11.67
452214,205,5,2014,11.67
452214,160,5,2014,11.67
452214,176,5,2014,11.67
452214,130,5,2014,11.67
452214,122,5,2014,11.67
452214,125,5,2014,11.67
452215,305,5,2014,11.65
452215,248,5,2014,11.65
452215,290,5,2014,11.65
452215,224,5,2014,11.65
452215,248,5,2014,11.65
452215,183,5,2014,11.65
452215,182,5,2014,11.65
452215,225,5,2014,11.65
452215,142,5,2014,11.65
452216,145,5,2014,11.65
452216,145,5,2014,11.65
452216,148,5,2014,11.65
452217,137,5,2014,11.65
452217,120,5,2014,11.65
452218,175,5,2014,11.64
452220,264,5,2014,14.08
452222,410,5,2014,14.1
452222,395,5,2014,14.1
452222,309,5,2014,14.1
452222,334,5,2014,14.1
452222,328,5,2014,14.1
452222,290,5,2014,14.1
452222,305,5,2014,14.1
452222,305,5,2014,14.1
452222,316,5,2014,14.1
452222,285,5,2014,14.1
452222,280,5,2014,14.1
452222,304,5,2014,14.1
452222,267,5,2014,14.1
452222,295,5,2014,14.1
452223,283,5,2014,14.1
452223,310,5,2014,14.1
452223,336,5,2014,14.1
